"ExperimentName","Subject","Session","Clock.Information","DataFile.Basename","Display.RefreshRate","ExperimentVersion","Group","RandomSeed","RuntimeCapabilities","RuntimeVersion","RuntimeVersionExpected","SessionDate","SessionStartDateTimeUtc","SessionTime","StudioVersion","Block","Congruency","Distractor","DistractorGender","DistractorTransparency","Expirement","Expirement.Cycle","Expirement.Sample","Practice","Practice.Cycle","Practice.Sample","Procedure","Running","Target","Target.OnsetDelay","Target.OnsetTime","Target.OnsetToOnsetTime","Target.RT","Target.RTTime","TargetGender","Keep"
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",64,"c","juego","m","t",58,1,58,NA,NA,NA,"Proc","Expirement","espejo",1,314598,0,930,315528,"m",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",65,"c","mesa","f","t",59,1,59,NA,NA,NA,"Proc","Expirement","bufanda",1,318552,0,1202,319754,"f",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",66,"c","pista","f","t",60,1,60,NA,NA,NA,"Proc","Expirement","cadena",1,322772,0,1029,323801,"f",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",67,"i","puente","m","o",61,1,61,NA,NA,NA,"Proc","Expirement","aguja",1,326843,0,1470,328313,"f",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",68,"i","cabo","m","t",62,1,62,NA,NA,NA,"Proc","Expirement","lluvia",1,331347,0,1299,332646,"f",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",69,"c","lente","f","o",63,1,63,NA,NA,NA,"Proc","Expirement","flecha",1,335685,0,727,336412,"f",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",70,"c","herida","f","t",64,1,64,NA,NA,NA,"Proc","Expirement","iglesia",1,339438,0,773,340211,"f",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",71,"i","cifra","f","t",65,1,65,NA,NA,NA,"Proc","Expirement","regalo",1,343242,0,1237,344479,"m",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",72,"c","baño","m","t",66,1,66,NA,NA,NA,"Proc","Expirement","queso",1,347496,0,815,348311,"m",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",73,"c","torre","f","o",67,1,67,NA,NA,NA,"Proc","Expirement","barba",1,351333,0,835,352168,"f",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",74,"i","vidrio","m","t",68,1,68,NA,NA,NA,"Proc","Expirement","corbata",1,355186,0,806,355992,"f",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",75,"c","bosque","m","o",69,1,69,NA,NA,NA,"Proc","Expirement","molino",1,359023,0,796,359819,"m",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",76,"c","hogar","m","o",70,1,70,NA,NA,NA,"Proc","Expirement","pecho",1,362843,0,776,363619,"m",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",77,"c","suelo","m","t",71,1,71,NA,NA,NA,"Proc","Expirement","globo",1,366647,0,5069,371716,"m",0
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",78,"i","pantalla","f","t",72,1,72,NA,NA,NA,"Proc","Expirement","columpio",1,374738,0,1403,376141,"m",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",79,"c","biblioteca","f","t",73,1,73,NA,NA,NA,"Proc","Expirement","mantequilla",1,379175,0,1051,380226,"f",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",80,"i","corriente","f","o",74,1,74,NA,NA,NA,"Proc","Expirement","helado",1,383263,0,1035,384298,"m",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",81,"c","frasco","m","t",75,1,75,NA,NA,NA,"Proc","Expirement","regalo",1,387333,0,1076,388409,"m",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",82,"i","ferrocarril","m","o",76,1,76,NA,NA,NA,"Proc","Expirement","escalera",1,391437,0,1185,392622,"f",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",83,"c","cielo","m","t",77,1,77,NA,NA,NA,"Proc","Expirement","hueso",1,395641,0,860,396501,"m",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",84,"i","aceite","m","o",78,1,78,NA,NA,NA,"Proc","Expirement","hoja",1,399528,0,944,400472,"f",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",85,"i","acero","m","t",79,1,79,NA,NA,NA,"Proc","Expirement","estrella",1,403498,0,804,404302,"f",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",86,"c","cuarto","m","t",80,1,80,NA,NA,NA,"Proc","Expirement","fuego",1,407335,0,673,408008,"m",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",87,"i","joya","f","t",81,1,81,NA,NA,NA,"Proc","Expirement","globo",1,411022,0,2231,413253,"m",0
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",88,"i","perfil","m","o",82,1,82,NA,NA,NA,"Proc","Expirement","cinta",1,416277,0,918,417195,"f",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",89,"c","paisaje","m","o",83,1,83,NA,NA,NA,"Proc","Expirement","banco",1,420214,0,1140,421354,"m",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",90,"i","bandera","f","t",84,1,84,NA,NA,NA,"Proc","Expirement","cepillo",1,424385,0,869,425254,"m",1
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",91,"i","vientre","m","o",85,1,85,NA,NA,NA,"Proc","Expirement","piscina",1,428288,0,4216,432504,"f",0
"PictureNamingScriptP7","7",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4332014352292</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T18:06:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP7-7-1",59.944,"1.0.0.200",1,-1607004179,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 18:06","14:06:25","2.0.10.248",92,"c","corona","f","t",86,1,86,NA,NA,NA,"Proc","Expirement","madera",0,435528,0,838,436366,"f",1
